Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
0,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,70000,EUR,-0.4579044522885857,-1.446366195097786,0,-1.4912605166897923,-1.2403457692652027
1,2020,0.8434931355867756,0.02785445080482249,1.8992081704173833,260000,USD,2.083281507558465,-0.46052732749713665,0,-0.429997256571036,1.8201822061168218
2,2020,0.8434931355867756,0.02785445080482249,-1.3286480612448057,85000,GBP,-0.04617666998719166,-1.1177532392309029,50,-1.1166970131184666,0.2899182184258095
3,2020,-0.12437138861203878,0.02785445080482249,2.4688298583577697,20000,USD,-1.3018258115582,-0.9534467612974613,0,-0.9918425119280246,1.8201822061168218
4,2020,0.8434931355867756,0.02785445080482249,1.6143973264471903,150000,USD,0.5317739862966603,0.7991556699925819,50,0.7561205047381624,-1.2403457692652027
5,2020,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,72000,USD,-0.5683858924162558,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
6,2020,0.8434931355867756,0.02785445080482249,1.2346495344869326,190000,USD,1.095958539482771,0.7991556699925819,100,0.7561205047381624,1.8201822061168218
7,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,11000000,HUF,-1.0798897129486136,-0.8439091093418336,50,-0.8669880107375827,-1.2403457692652027
8,2020,-0.12437138861203878,0.02785445080482249,-1.2337111132547411,135000,USD,0.3202047788518687,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
9,2020,0.8434931355867756,0.02785445080482249,1.1397125864968682,125000,USD,0.179158640555341,0.032392106303187986,50,0.13184799878595274,1.8201822061168218
10,2020,-2.0601004370096674,0.02785445080482249,0.0954061586061601,45000,EUR,-0.8600552017996455,-1.1725220652087167,0,-1.1791242637136876,1.8201822061168218
11,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,3000000,INR,-1.0129492157130815,-0.7343714573862059,0,-0.6797062589519198,-1.2403457692652027
12,2020,-2.0601004370096674,0.02785445080482249,0.0954061586061601,35000,EUR,-1.0209183225268352,-1.1725220652087167,0,-1.1791242637136876,0.2899182184258095
13,2020,-0.12437138861203878,0.02785445080482249,1.0447756385068039,87000,USD,-0.3568166849714643,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
14,2020,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,85000,USD,-0.3850259126307698,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
15,2020,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,8000,USD,-1.4710811775140331,0.14192975825881568,50,0.1942752493811737,-1.2403457692652027
16,2020,-2.0601004370096674,0.02785445080482249,-0.3792785813441618,4450000,JPY,-0.995910842206861,-0.46052732749713665,100,-0.429997256571036,1.8201822061168218
17,2020,0.8434931355867756,0.02785445080482249,-1.3286480612448057,100000,EUR,0.02467080527915421,0.19669858423662953,100,-1.1166970131184666,1.8201822061168218
18,2020,-2.0601004370096674,0.02785445080482249,-0.18940468536403304,423000,INR,-1.503423057025427,-0.7343714573862059,50,-0.6797062589519198,0.2899182184258095
19,2020,-0.12437138861203878,0.02785445080482249,1.1397125864968682,56000,USD,-0.7940597136907002,0.30623623619225726,100,0.7561205047381624,0.2899182184258095
20,2020,-0.12437138861203878,0.02785445080482249,1.6143973264471903,299000,CNY,-0.9727510662985711,-1.6106726730312275,0,-1.6785422684754552,0.2899182184258095
21,2020,-0.12437138861203878,0.02785445080482249,2.4688298583577697,450000,INR,-1.4982748729776036,-0.7343714573862059,100,-0.6797062589519198,-1.2403457692652027
22,2020,0.8434931355867756,0.02785445080482249,-0.3792785813441618,42000,EUR,-0.9083211903247173,-1.062984413253089,50,-1.0542697625232456,-1.2403457692652027
23,2020,-0.12437138861203878,0.02785445080482249,-1.5185219572249344,98000,USD,-0.2016659328452838,0.7991556699925819,0,0.7561205047381624,0.2899182184258095
24,2020,-0.12437138861203878,0.02785445080482249,1.2346495344869326,115000,USD,0.0381125022588133,-2.2131297587871797,0,-2.2403875238324438,-1.2403457692652027
25,2020,-1.0922359128108532,0.02785445080482249,0.38021700257635327,325000,USD,3.000081406485895,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
26,2020,-2.0601004370096674,0.02785445080482249,2.563766806347834,42000,USD,-0.991524307305839,-0.022376719674625862,50,0.06942074819073177,-1.2403457692652027
27,2020,0.8434931355867756,0.02785445080482249,-0.3792785813441618,720000,MXN,-1.1112583741057613,-0.18668319760806742,0,-0.11786100359493114,1.8201822061168218
28,2020,-2.0601004370096674,-8.425971368458661,-1.2337111132547411,100000,USD,-0.17345670518597825,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
29,2020,0.8434931355867756,0.02785445080482249,1.804271222427319,157000,CAD,0.06778860975640273,-1.774979150964669,50,-1.8658240202611183,-1.2403457692652027
30,2020,-0.12437138861203878,0.02785445080482249,-0.28434163335409746,51999,EUR,-0.747472174211357,-1.446366195097786,100,-1.4912605166897923,1.8201822061168218
31,2020,-2.0601004370096674,0.02785445080482249,-1.3286480612448057,70000,USD,-0.5965951200755614,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
32,2020,0.8434931355867756,0.02785445080482249,0.0954061586061601,60000,EUR,-0.6187675730157756,-1.062984413253089,100,0.7561205047381624,-1.2403457692652027
33,2020,-0.12437138861203878,0.02785445080482249,2.563766806347834,450000,USD,4.763158135192491,0.7991556699925819,0,0.7561205047381624,0.2899182184258095
34,2020,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,41000,EUR,-0.9244004500905214,-1.1725220652087167,50,-1.1791242637136876,-1.2403457692652027
35,2020,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,65000,EUR,-0.5383430649590955,-2.103592106831552,50,-2.115533022642002,-1.2403457692652027
36,2020,-0.12437138861203878,0.02785445080482249,-0.18940468536403304,103000,USD,-0.13114286369701994,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
37,2020,-2.0601004370096674,0.02785445080482249,1.6143973264471903,250000,USD,1.9422353692619372,0.7991556699925819,50,0.7561205047381624,-1.2403457692652027
38,2020,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,10000,USD,-1.4428719498547276,-0.07714554565243971,100,0.006993497595510797,1.8201822061168218
39,2020,-2.0601004370096674,0.02785445080482249,1.6143973264471903,138000,USD,0.362518620340827,0.7991556699925819,100,0.7561205047381624,1.8201822061168218
40,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,45760,USD,-0.9384909593063445,0.08716093228100184,100,0.7561205047381624,1.8201822061168218
41,2020,-1.0922359128108532,0.02785445080482249,-0.28434163335409746,70000,EUR,-0.4579044522885857,-1.2272908911865306,50,-1.2415515143089084,-1.2403457692652027
42,2020,-0.12437138861203878,0.02785445080482249,1.7093342744372546,44000,EUR,-0.8761485661792793,0.30623623619225726,0,0.31912975057161563,0.2899182184258095
43,2020,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,106000,USD,-0.08882902220806163,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
44,2020,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,88000,GBP,0.008097884029312203,-1.1177532392309029,50,-1.1166970131184666,-1.2403457692652027
45,2020,-2.0601004370096674,4.254767360436565,1.4245234304670615,14000,EUR,-1.3587238237470192,-1.446366195097786,100,-1.4912605166897923,1.8201822061168218
46,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,60000,GBP,-0.4984552170488374,-1.1177532392309029,100,-1.1166970131184666,1.8201822061168218
47,2020,0.8434931355867756,0.02785445080482249,-0.3792785813441618,188000,USD,1.0677493118234656,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
48,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,105000,USD,-0.10293363603771441,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
49,2020,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,61500,EUR,-0.5946345787532397,-1.1725220652087167,50,-1.1791242637136876,-1.2403457692652027
50,2020,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,450000,INR,-1.4982748729776036,-0.7343714573862059,0,-0.6797062589519198,1.8201822061168218
51,2020,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,91000,USD,-0.3003982296528532,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
52,2020,-2.0601004370096674,0.02785445080482249,-1.8982697491851919,300000,DKK,-0.9365727318255117,-1.3915973691199721,50,-1.4288332660945715,1.8201822061168218
53,2020,-2.0601004370096674,0.02785445080482249,-0.3792785813441618,48000,EUR,-0.8118033178884033,0.14192975825881568,100,-1.4912605166897923,-1.2403457692652027
54,2020,0.8434931355867756,-4.1990584588269195,-1.0438372172746124,60000,USD,-0.737641258372089,0.4705427141256988,100,0.7561205047381624,1.8201822061168218
55,2020,0.8434931355867756,0.02785445080482249,2.3738929103677053,130000,EUR,0.5072460628468941,-1.446366195097786,100,-1.4912605166897923,0.2899182184258095
56,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,34000,EUR,-1.0369975822926394,-1.2272908911865306,100,-1.2415515143089084,0.2899182184258095
57,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,118000,USD,0.0804263437477716,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
58,2020,0.8434931355867756,0.02785445080482249,0.0954061586061601,120000,USD,0.10863557140707715,0.7991556699925819,50,0.7561205047381624,-1.2403457692652027
59,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,138350,USD,0.3674552351812055,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
60,2020,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,110000,USD,-0.03241056688945055,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
61,2020,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,130800,USD,0.26096540076732705,-1.2272908911865306,100,0.7561205047381624,0.2899182184258095
62,2020,-2.0601004370096674,4.254767360436565,0.0954061586061601,19000,EUR,-1.2782852110765095,-0.5700649794527644,50,-0.4924245071662569,1.8201822061168218
63,2020,0.8434931355867756,0.02785445080482249,0.0954061586061601,412000,USD,4.227182809665686,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
64,2020,0.8434931355867756,0.02785445080482249,1.6143973264471903,40000,EUR,-0.9404938144701552,-0.8986779353196475,100,-0.9294152613328037,1.8201822061168218
65,2020,-2.0601004370096674,0.02785445080482249,0.0954061586061601,55000,EUR,-0.6991920810724557,-1.446366195097786,50,-1.4912605166897923,1.8201822061168218
66,2020,-2.0601004370096674,0.02785445080482249,0.0954061586061601,43200,EUR,-0.8890119739919226,-1.446366195097786,0,-1.4912605166897923,1.8201822061168218
67,2020,0.8434931355867756,0.02785445080482249,0.0004692106160957145,190200,USD,1.0987794622487017,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
68,2020,-2.0601004370096674,0.02785445080482249,0.0954061586061601,105000,USD,-0.10293363603771441,0.7991556699925819,100,0.7561205047381624,1.8201822061168218
69,2020,0.8434931355867756,0.02785445080482249,0.0954061586061601,80000,EUR,-0.2970554361752255,-2.103592106831552,0,-2.115533022642002,1.8201822061168218
70,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,55000,EUR,-0.6991920810724557,-1.1725220652087167,50,-0.30514275538059404,1.8201822061168218
71,2020,-0.12437138861203878,0.02785445080482249,0.0954061586061601,37000,EUR,-0.9887456983813974,-1.1725220652087167,50,-1.1791242637136876,1.8201822061168218
72,2021,-2.0601004370096674,0.02785445080482249,2.563766806347834,60000,GBP,-0.41989251801767147,-1.1177532392309029,50,-1.1166970131184666,-1.2403457692652027
73,2021,-1.0922359128108532,0.02785445080482249,-1.5185219572249344,150000,USD,0.5317739862966603,-0.7343714573862059,100,0.7561205047381624,-1.2403457692652027
74,2021,-1.0922359128108532,0.02785445080482249,0.7599647945366108,235000,USD,1.7306661618171457,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
75,2021,0.8434931355867756,0.02785445080482249,0.0954061586061601,45000,EUR,-0.8336654693243651,-1.1725220652087167,50,-1.1791242637136876,-1.2403457692652027
76,2021,-0.12437138861203878,0.02785445080482249,-1.5185219572249344,100000,USD,-0.17345670518597825,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
77,2021,-0.12437138861203878,4.254767360436565,-1.9932066971752562,400000,INR,-1.5076262319466636,-0.7343714573862059,50,-0.6797062589519198,0.2899182184258095
78,2021,-0.12437138861203878,-8.425971368458661,1.4245234304670615,270000,USD,2.2243276458549923,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
79,2021,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,80000,USD,-0.4555489817790337,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
80,2021,0.8434931355867756,0.02785445080482249,-0.7590263733044194,67000,EUR,-0.4668749866842448,-1.446366195097786,100,-1.4912605166897923,-1.2403457692652027
81,2021,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,140000,USD,0.39072784800013255,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
82,2021,-0.12437138861203878,0.02785445080482249,-1.7083958532050632,68000,CAD,-0.8189120432585484,-1.1177532392309029,50,-1.8658240202611183,-1.2403457692652027
83,2021,-0.12437138861203878,0.02785445080482249,1.6143973264471903,40000,EUR,-0.917023737057613,-1.2272908911865306,100,-1.2415515143089084,1.8201822061168218
84,2021,-1.0922359128108532,0.02785445080482249,0.38021700257635327,130000,EUR,0.583495605209997,-0.5700649794527644,100,0.25670249997639466,-1.2403457692652027
85,2021,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,110000,PLN,-1.182275104738063,0.19669858423662953,100,0.25670249997639466,-1.2403457692652027
86,2021,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,50000,EUR,-0.7503072015911173,-1.1725220652087167,50,-1.1791242637136876,0.2899182184258095
87,2021,-0.12437138861203878,0.02785445080482249,-0.7590263733044194,110000,USD,-0.03241056688945055,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
88,2021,0.8434931355867756,0.02785445080482249,1.0447756385068039,170000,USD,0.8138662628897156,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
89,2021,0.8434931355867756,0.02785445080482249,-0.8539633212944837,80000,USD,-0.4555489817790337,-1.9392856288981106,100,0.7561205047381624,1.8201822061168218
90,2021,0.8434931355867756,0.02785445080482249,1.9941451184074477,75000,EUR,-0.3334876536972186,-1.062984413253089,100,-1.4288332660945715,-1.2403457692652027
91,2021,-2.0601004370096674,0.02785445080482249,-0.18940468536403304,65000,EUR,-0.500218293777544,-1.446366195097786,100,-1.4912605166897923,1.8201822061168218
92,2021,-0.12437138861203878,0.02785445080482249,1.0447756385068039,1450000,INR,-1.307340715565594,-0.7343714573862059,100,-0.6797062589519198,-1.2403457692652027
93,2021,0.8434931355867756,0.02785445080482249,1.1397125864968682,276000,USD,2.308955328832909,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
94,2021,-2.0601004370096674,0.02785445080482249,0.0954061586061601,2200000,INR,-1.1642917221052558,-0.7343714573862059,50,-0.6797062589519198,-1.2403457692652027
95,2021,-0.12437138861203878,0.02785445080482249,-1.1387741652646768,120000,SGD,-0.3244607008462408,0.5253115401035127,50,0.5064115023572785,-1.2403457692652027
96,2021,-2.0601004370096674,4.254767360436565,-1.8982697491851919,12000,USD,-1.414662722195422,-1.829747976942483,100,0.7561205047381624,1.8201822061168218
97,2021,-0.12437138861203878,0.02785445080482249,0.6650278465465463,450000,USD,4.763158135192491,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
98,2021,-2.0601004370096674,0.02785445080482249,-0.9489002692845481,70000,USD,-0.5965951200755614,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
99,2021,-0.12437138861203878,0.02785445080482249,-0.9489002692845481,81000,EUR,-0.23345773241732115,-1.446366195097786,100,0.7561205047381624,1.8201822061168218
100,2021,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,75000,USD,-0.5260720509272975,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
101,2021,0.8434931355867756,0.02785445080482249,-0.3792785813441618,150000,USD,0.5317739862966603,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
102,2021,-0.12437138861203878,0.02785445080482249,-1.5185219572249344,11000000,HUF,-1.0724988953018755,-0.8439091093418336,50,0.7561205047381624,-1.2403457692652027
103,2021,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,62000,USD,-0.7094320307127835,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
104,2021,-0.12437138861203878,0.02785445080482249,0.0954061586061601,73000,USD,-0.554281278586603,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
105,2021,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,37456,GBP,-0.8572624882613742,-1.1177532392309029,50,-1.1166970131184666,-1.2403457692652027
106,2021,-0.12437138861203878,0.02785445080482249,2.563766806347834,235000,CAD,1.0598789373065194,-1.774979150964669,100,-1.8658240202611183,-1.2403457692652027
107,2021,0.8434931355867756,0.02785445080482249,-0.3792785813441618,115000,USD,0.0381125022588133,0.7991556699925819,100,0.7561205047381624,1.8201822061168218
108,2021,0.8434931355867756,0.02785445080482249,-0.3792785813441618,150000,USD,0.5317739862966603,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
109,2021,-2.0601004370096674,0.02785445080482249,-0.3792785813441618,2250000,INR,-1.1547428985425807,-0.7343714573862059,100,-0.6797062589519198,-1.2403457692652027
110,2021,0.8434931355867756,0.02785445080482249,1.6143973264471903,80000,EUR,-0.2501293859639707,-1.446366195097786,50,-1.4912605166897923,-1.2403457692652027
111,2021,0.8434931355867756,0.02785445080482249,0.28528005458628886,82500,GBP,0.01661707078242248,-1.1177532392309029,100,-1.1166970131184666,0.2899182184258095
112,2021,0.8434931355867756,0.02785445080482249,1.1397125864968682,75000,GBP,-0.1288861254842755,-1.1177532392309029,100,-1.1166970131184666,1.8201822061168218
113,2021,-2.0601004370096674,4.254767360436565,-1.8982697491851919,12000,USD,-1.414662722195422,0.14192975825881568,100,0.7561205047381624,0.2899182184258095
114,2021,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,38400,EUR,-0.9436955618094864,-0.022376719674625862,100,0.06942074819073177,-1.2403457692652027
115,2021,-2.0601004370096674,0.02785445080482249,1.8992081704173833,225000,USD,1.5896200235206182,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
116,2021,-0.12437138861203878,0.02785445080482249,0.0954061586061601,50000,USD,-0.8786873966686167,-0.07714554565243971,100,0.006993497595510797,-1.2403457692652027
117,2021,-0.12437138861203878,0.02785445080482249,-0.09446773737396867,34000,EUR,-1.01706776295134,-1.062984413253089,100,-1.0542697625232456,0.2899182184258095
118,2021,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,90000,USD,-0.31450284348250596,0.7991556699925819,100,0.7561205047381624,1.8201822061168218
119,2021,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,200000,USD,1.2370046777792987,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
120,2021,-0.12437138861203878,0.02785445080482249,-1.3286480612448057,60000,USD,-0.737641258372089,-1.2272908911865306,50,0.3815570011668366,0.2899182184258095
121,2021,0.8434931355867756,0.02785445080482249,2.278955962377641,200000,USD,1.2370046777792987,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
122,2021,-2.0601004370096674,0.02785445080482249,-0.8539633212944837,50000,USD,-0.8786873966686167,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
123,2021,-2.0601004370096674,0.02785445080482249,-1.7083958532050632,80000,GBP,-0.0318886961777534,-1.1177532392309029,0,-1.1166970131184666,-1.2403457692652027
124,2021,-2.0601004370096674,4.254767360436565,-0.8539633212944837,8760,EUR,-1.4378789165590304,-1.2272908911865306,50,-1.2415515143089084,0.2899182184258095
125,2021,-0.12437138861203878,0.02785445080482249,2.3738929103677053,151000,USD,0.5458786001263131,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
126,2021,0.8434931355867756,0.02785445080482249,1.8992081704173833,120000,USD,0.10863557140707715,0.7991556699925819,50,0.7561205047381624,1.8201822061168218
127,2021,-0.12437138861203878,0.02785445080482249,0.0954061586061601,700000,INR,-1.4504038136397621,-0.7343714573862059,0,-0.6797062589519198,1.8201822061168218
128,2021,-2.0601004370096674,0.02785445080482249,1.6143973264471903,20000,USD,-1.3018258115582,-0.7343714573862059,100,-0.6797062589519198,1.8201822061168218
129,2021,0.8434931355867756,0.02785445080482249,1.2346495344869326,3000000,INR,-1.0116939050822424,-0.7343714573862059,50,-0.6797062589519198,-1.2403457692652027
130,2021,-2.0601004370096674,0.02785445080482249,1.519460378457126,100000,USD,-0.17345670518597825,-0.679602631408392,50,-0.6172790083566989,1.8201822061168218
131,2021,-2.0601004370096674,0.02785445080482249,0.0954061586061601,42000,EUR,-0.8836804299643138,-1.1725220652087167,50,-1.1791242637136876,0.2899182184258095
132,2021,-0.12437138861203878,0.02785445080482249,-1.6134589052149988,38400,USD,-1.042300917092589,0.8539244959703958,100,0.7561205047381624,0.2899182184258095
133,2021,0.8434931355867756,0.02785445080482249,-1.0438372172746124,24000,USD,-1.2454073562395889,-1.829747976942483,100,-1.928251270856339,0.2899182184258095
134,2021,-2.0601004370096674,0.02785445080482249,0.0954061586061601,100000,USD,-0.17345670518597825,0.7991556699925819,0,0.7561205047381624,1.8201822061168218
135,2021,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,90000,USD,-0.31450284348250596,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
136,2021,-0.12437138861203878,0.02785445080482249,1.4245234304670615,7000000,JPY,-0.6852990364502476,-0.46052732749713665,50,-0.429997256571036,1.8201822061168218
137,2021,-0.12437138861203878,0.02785445080482249,1.4245234304670615,8500000,JPY,-0.4927287438339984,-0.46052732749713665,50,-0.429997256571036,1.8201822061168218
138,2021,0.8434931355867756,0.02785445080482249,2.3738929103677053,220000,USD,1.5190969543723543,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
139,2021,-2.0601004370096674,0.02785445080482249,0.0954061586061601,80000,USD,-0.4555489817790337,0.7991556699925819,100,0.7561205047381624,0.2899182184258095
140,2021,-0.12437138861203878,0.02785445080482249,-0.8539633212944837,135000,USD,0.3202047788518687,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
141,2021,0.8434931355867756,0.02785445080482249,0.0004692106160957145,240000,USD,1.8011892309654096,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
142,2021,0.8434931355867756,0.02785445080482249,-0.28434163335409746,150000,USD,0.5317739862966603,0.7991556699925819,0,0.7561205047381624,-1.2403457692652027
143,2021,-0.12437138861203878,0.02785445080482249,0.0954061586061601,82500,USD,-0.42028744720490174,0.7991556699925819,100,0.7561205047381624,1.8201822061168218
144,2021,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,100000,USD,-0.17345670518597825,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
145,2021,0.8434931355867756,0.02785445080482249,1.6143973264471903,70000,EUR,-0.41684592143046645,-1.9940544548759245,50,-1.99067852145156,0.2899182184258095
146,2021,-0.12437138861203878,0.02785445080482249,2.563766806347834,53000,EUR,-0.7002781363373389,-1.1725220652087167,50,-1.1791242637136876,0.2899182184258095
147,2021,-0.12437138861203878,0.02785445080482249,-0.3792785813441618,90000,USD,-0.31450284348250596,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
148,2021,0.8434931355867756,0.02785445080482249,-0.28434163335409746,153000,USD,0.5740878277856186,0.7991556699925819,100,0.7561205047381624,-1.2403457692652027
149,2021,0.8434931355867756,0.02785445080482249,-1.1387741652646768,160000,USD,0.672820124593188,-1.829747976942483,100,0.7561205047381624,1.8201822061168218
150,2021,0.8434931355867756,0.02785445080482249,0.38021700257635327,168000,USD,0.7856570352304101,-0.46052732749713665,0,-0.429997256571036,1.8201822061168218
